,id,이름,시즌,포지션,나이,게임,타석,타수,득점,안타,2타,3타,홈런,루타,타점,볼넷,사구,고4,희타,희비,도루,도실,삼진,병살,타율,출루,장타,OPS,wOBA,wRC+,WAR+,WPA,타구속도,타구발사각,배럴개수,배럴비율
377,66354,주효상,2019,C,21,18,30,29,3,6,2,1,0,10,5,1,0,0,0,0,0,0,7,0,0.207,0.233,0.345,0.578,0.253,46.2,-0.13,0.0,138.637,19.860000000000007,1.0,0.05
378,66409,이성규,2019,3B,25,16,46,43,3,11,2,0,2,19,7,2,1,0,0,0,1,1,16,1,0.256,0.304,0.442,0.746,0.331,100.0,0.15,-0.01,140.53173913043477,11.321739130434782,5.0,0.21739130434782608
379,66462,김성훈,2019,2B,25,65,88,77,14,14,1,1,1,20,5,7,0,0,4,0,4,3,11,0,0.182,0.25,0.26,0.51,0.236,31.0,-0.32,-0.22,121.92088888888892,20.90666666666666,0.0,0.0
380,66508,나경민,2019,CF,27,45,49,45,10,9,0,2,0,13,7,3,1,0,0,0,2,0,12,0,0.2,0.265,0.289,0.554,0.253,54.5,-0.07,0.44,127.34739130434782,14.373913043478264,0.0,0.0
381,66606,최원준,2019,3B,22,90,255,232,33,46,11,3,1,66,18,16,4,0,2,1,8,4,51,4,0.198,0.261,0.284,0.5449999999999999,0.25,46.6,-0.65,-1.6,129.25085106382986,18.051063829787235,5.0,0.03546099290780142
382,66615,류승현,2019,1B,22,57,163,150,14,38,8,1,0,48,14,9,4,0,0,0,3,2,29,3,0.253,0.313,0.32,0.633,0.29,,0.05,-0.12,125.93537037037028,16.51018518518518,1.0,0.009259259259259259
383,66657,이진영,2019,RF,21,11,15,15,1,2,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0.133,0.133,0.133,0.266,0.12,-42.1,-0.19,-0.14,124.38625,16.412499999999998,0.0,0.0
384,66662,신범수,2019,C,21,39,65,57,4,12,5,0,2,23,7,7,1,0,0,0,0,0,14,1,0.211,0.308,0.404,0.712,0.32,96.2,0.34,-0.08,129.51918918918918,25.26216216216217,2.0,0.054054054054054064
385,66702,이동훈,2019,LF,22,14,31,31,3,9,1,0,0,10,4,0,0,0,0,0,3,0,8,1,0.29,0.29,0.323,0.613,0.273,,0.02,0.05,126.13642857142858,5.292857142857144,0.0,0.0
386,66704,김태연,2019,3B,22,9,6,4,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,0,0.25,0.5,0.5,1.0,0.447,,0.09,-0.0,120.875,18.4,0.0,0.0
387,66706,장진혁,2019,CF,25,113,349,315,42,80,16,5,1,109,24,26,5,0,2,1,13,5,74,4,0.254,0.32,0.346,0.6659999999999999,0.302,88.2,0.61,-0.72,136.33304812834228,12.859893048128345,16.0,0.0855614973262032
388,66715,김인환,2019,1B,25,18,46,42,1,9,1,0,0,10,2,2,0,0,0,2,0,0,9,0,0.214,0.239,0.238,0.477,0.215,28.1,-0.38,-0.33,141.56590909090912,12.668181818181818,2.0,0.09090909090909093
389,66838,김동엽,2019,DH,28,60,211,195,15,42,4,1,6,66,25,12,2,0,0,2,2,1,47,2,0.215,0.265,0.338,0.603,0.271,60.7,-0.85,0.08,135.08710526315784,20.906140350877187,20.0,0.17543859649122806
390,66864,안상현,2019,2B,22,65,108,102,14,24,3,0,0,27,5,4,0,0,1,1,7,3,28,3,0.235,0.262,0.265,0.527,0.239,42.0,-0.29,-0.12,131.21766666666664,18.585000000000004,1.0,0.016666666666666666
391,66917,김찬형,2019,SS,21,76,154,141,16,39,4,2,1,50,12,6,4,0,2,1,3,4,21,1,0.277,0.322,0.355,0.677,0.305,85.3,0.36,-0.31,125.24080808080808,15.920202020202018,3.0,0.030303030303030307
392,67006,안치영,2019,3B,21,5,7,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0.167,0.286,0.167,0.45299999999999996,0.233,,-0.02,-0.15,123.365,20.05,0.0,0.0
393,67025,로하스,2019,CF,29,142,576,520,68,167,29,3,24,274,104,48,3,5,0,5,4,4,120,4,0.321,0.378,0.527,0.905,0.394,151.3,5.49,1.2,138.68390313390313,20.20256410256408,79.0,0.22507122507122507
394,67123,전준호,2019,C,21,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-127.3,-0.1,-0.05,132.82,38.3,0.0,0.0
396,67304,김혜성,2019,2B,20,122,387,348,57,96,17,6,0,125,32,29,2,1,4,4,20,3,85,4,0.276,0.332,0.359,0.6910000000000001,0.31,88.1,1.9,0.25,130.14937777777772,10.628888888888888,9.0,0.04
397,67341,이정후,2019,LF,20,140,630,574,91,193,31,10,6,262,68,45,4,0,3,4,13,7,40,15,0.336,0.386,0.456,0.8420000000000001,0.374,135.1,4.88,1.39,133.08114093959728,15.80022371364653,33.0,0.0738255033557047
398,67450,러프,2019,1B,32,133,568,472,80,138,35,2,22,243,101,80,7,6,0,9,6,3,87,18,0.292,0.396,0.515,0.911,0.396,145.8,4.18,1.3,141.88709779179808,18.703470031545734,76.0,0.23974763406940064
399,67504,김민수,2019,3B,21,11,37,34,0,8,3,0,0,11,1,1,2,0,0,0,0,0,14,2,0.235,0.297,0.324,0.621,0.284,,0.0,-0.28,131.34117647058824,11.982352941176472,3.0,0.17647058823529413
400,67539,나종덕,2019,C,21,104,209,185,12,23,4,0,3,36,13,9,6,0,7,2,0,0,88,5,0.124,0.188,0.195,0.383,0.181,-4.2,-1.41,-2.74,120.75682926829278,18.351219512195122,7.0,0.08536585365853659
401,67644,이정훈,2019,C,24,7,15,14,0,4,1,0,0,5,3,0,0,0,0,1,0,0,1,2,0.286,0.267,0.357,0.624,0.265,,0.02,-0.1,131.3358333333333,5.825000000000002,0.0,0.0
402,67872,로맥,2019,1B,33,137,589,504,86,139,28,1,29,256,95,73,6,3,0,6,6,3,117,11,0.276,0.37,0.508,0.878,0.384,136.7,4.02,1.09,139.35907821229054,24.15000000000001,80.0,0.223463687150838
403,68050,강백호,2019,RF,19,117,504,437,72,147,29,1,13,217,65,61,2,4,0,4,9,5,87,11,0.336,0.417,0.497,0.9139999999999999,0.402,157.4,4.74,3.83,143.22644599303138,14.928571428571422,73.0,0.2543554006968641
404,68069,고명성,2019,SS,20,30,18,16,4,2,0,0,0,2,0,2,0,0,0,0,0,0,7,1,0.125,0.222,0.125,0.347,0.178,-1.3,-0.17,-0.19,125.93166666666669,-3.0,0.0,0.0
405,68330,예진원,2019,LF,20,2,8,6,1,1,1,0,0,2,1,2,0,0,0,0,0,0,3,0,0.167,0.375,0.333,0.708,0.336,,0.03,0.07,98.84,34.45,0.0,0.0
406,68345,샌즈,2019,RF,31,139,613,525,100,160,39,1,28,285,113,77,6,1,0,5,1,2,101,17,0.305,0.396,0.543,0.9390000000000001,0.41,163.0,6.16,3.45,141.52501385041538,20.426038781163424,97.0,0.26869806094182824
408,68407,공민규,2019,1B,19,28,60,53,4,13,1,0,3,23,6,6,1,0,0,0,0,0,18,0,0.245,0.333,0.434,0.767,0.344,108.8,0.21,0.1,129.5475,18.446874999999995,6.0,0.1875
409,68518,정보근,2019,C,19,15,35,32,3,4,0,0,0,4,1,2,1,0,0,0,0,0,10,2,0.125,0.2,0.125,0.325,0.164,-9.9,-0.22,-0.45,122.81380952380951,12.409523809523806,1.0,0.047619047619047616
410,68525,한동희,2019,3B,20,59,207,187,12,38,9,0,2,53,9,18,0,0,0,2,1,0,57,3,0.203,0.271,0.283,0.554,0.254,52.4,-0.41,-1.93,138.93228571428568,14.257142857142858,18.0,0.17142857142857146
411,68614,오정환,2019,2B,20,30,29,28,8,4,0,0,0,4,1,0,0,0,1,0,0,2,12,1,0.143,0.143,0.143,0.286,0.128,-39.7,-0.48,-0.74,130.64454545454544,15.654545454545454,0.0,0.0
412,68646,한준수,2019,C,20,7,20,20,2,6,2,0,0,8,2,0,0,0,0,0,0,0,2,2,0.3,0.3,0.4,0.7,0.308,,0.04,-0.07,121.461875,12.1125,0.0,0.0
413,68700,이원석,2019,CF,20,13,9,6,3,0,0,0,0,0,0,2,1,0,0,0,2,0,5,0,0.0,0.333,0.0,0.333,0.237,39.0,-0.11,0.04,153.97,-9.4,0.0,0.0
414,68730,호잉,2019,RF,30,124,525,476,74,135,26,2,18,219,73,38,5,5,1,5,22,7,90,6,0.284,0.34,0.46,0.8,0.35,120.9,3.51,1.69,133.59966257668705,23.851226993865033,50.0,0.15337423312883436
415,68743,정은원,2019,2B,19,142,624,564,83,148,27,6,8,211,57,48,0,0,6,6,14,7,101,6,0.262,0.317,0.374,0.6910000000000001,0.309,91.8,2.06,0.05,132.3743417366945,14.282913165266109,20.0,0.056022408963585436
416,68868,최준우,2019,2B,20,15,36,33,3,7,2,0,0,9,0,3,0,0,0,0,0,0,3,2,0.212,0.278,0.273,0.551,0.255,,-0.02,-0.21,122.17523809523813,8.909523809523806,0.0,0.0
417,68901,이인혁,2019,RF,20,6,9,8,1,2,0,0,1,5,1,1,0,0,0,0,0,0,3,0,0.25,0.333,0.625,0.958,0.413,,0.08,-0.05,135.8475,15.8,1.0,0.25
418,68904,오영수,2019,DH,19,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0.125,0.125,0.125,0.25,0.112,-47.9,-0.13,-0.05,138.52249999999998,0.3999999999999997,0.0,0.0
419,68906,김철호,2019,미정,21,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,-127.3,-0.05,-0.0,129.875,9.95,0.0,0.0
420,68912,김형준,2019,C,19,55,119,107,13,24,5,0,2,35,9,8,0,0,4,0,0,0,24,1,0.224,0.278,0.327,0.605,0.274,,-0.0,-1.08,133.17140625,10.981250000000005,7.0,0.109375
422,69100,구본혁,2019,3B,22,57,95,85,10,15,1,0,1,19,6,6,2,0,1,1,2,1,17,0,0.176,0.245,0.224,0.469,0.221,29.0,-0.28,-0.53,129.82090909090905,21.792727272727266,0.0,0.0
423,69150,조셉,2019,1B,27,55,217,197,17,54,3,0,9,84,36,14,4,0,0,2,0,1,46,3,0.274,0.332,0.426,0.758,0.338,115.6,0.91,0.07,137.68970802919708,20.64817518248176,35.0,0.2554744525547445
424,69165,페게로,2019,1B,32,52,214,199,24,57,10,0,9,94,44,12,2,0,0,1,2,1,63,2,0.286,0.332,0.472,0.804,0.355,127.3,1.22,1.8,147.21428571428575,18.61071428571429,37.0,0.33035714285714285
425,69203,송승환,2019,미정,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-127.3,-0.05,-0.0,143.97,6.4,0.0,0.0
426,69209,페르난데스,2019,DH,31,144,645,572,87,197,34,0,15,276,88,61,6,4,0,6,1,2,54,16,0.344,0.409,0.483,0.8919999999999999,0.394,154.7,5.1,3.32,134.40495555555555,16.885777777777776,63.0,0.14
427,69238,김대한,2019,CF,18,19,18,15,4,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0.0,0.167,0.0,0.167,0.117,-43.4,-0.22,-0.19,144.475,33.35,2.0,0.5
430,69405,윌리엄슨,2019,RF,28,40,168,154,19,42,7,1,4,63,15,13,0,0,0,1,0,1,50,2,0.273,0.327,0.409,0.736,0.328,101.9,0.46,-0.42,139.590625,21.5,21.0,0.2625
431,69418,박승규,2019,CF,18,14,23,21,2,4,0,0,0,4,2,2,0,0,0,0,1,1,7,0,0.19,0.261,0.19,0.451,0.217,28.5,-0.14,-0.08,130.97444444444446,22.944444444444446,0.0,0.0
432,69442,김도환,2019,C,19,61,106,93,7,19,6,0,2,31,7,8,0,0,4,1,0,0,36,0,0.204,0.265,0.333,0.5980000000000001,0.269,,0.1,-0.44,118.14769230769232,26.82884615384615,2.0,0.038461538461538464
433,69453,이학주,2019,SS,28,118,436,385,43,101,14,3,7,142,36,32,10,0,5,4,15,5,89,3,0.262,0.332,0.369,0.7010000000000001,0.317,92.7,1.78,-0.2,129.56443037974674,23.002953586497878,14.0,0.059071729957805914
434,69508,신용수,2019,SS,23,17,20,20,4,2,0,0,1,5,2,0,0,0,0,0,0,0,4,0,0.1,0.1,0.25,0.35,0.151,-25.6,-0.19,-0.24,126.2606666666667,14.0,0.0,0.0
435,69517,고승민,2019,2B,18,30,89,83,7,21,6,2,0,31,6,4,0,0,1,1,0,0,16,1,0.253,0.284,0.373,0.657,0.289,,0.08,-0.33,136.99145833333333,19.677083333333336,3.0,0.0625
436,69530,아수아헤,2019,2B,27,48,194,163,34,41,5,4,2,60,21,26,1,1,3,1,3,2,24,0,0.252,0.356,0.368,0.724,0.328,102.2,0.94,0.63,134.57550847457628,20.23220338983051,6.0,0.05084745762711865
437,69569,윌슨,2019,3B,28,68,268,231,21,58,15,0,9,100,37,31,5,0,0,1,0,2,60,8,0.251,0.351,0.433,0.784,0.352,118.4,1.35,0.73,136.49186666666662,20.784666666666656,22.0,0.14666666666666667
438,69605,해즐베이커,2019,CF,31,11,46,41,5,6,2,0,2,14,5,4,1,0,0,0,1,1,18,0,0.146,0.239,0.341,0.5800000000000001,0.264,55.2,-0.05,0.22,128.04444444444445,28.34444444444444,1.0,0.05555555555555555
439,69636,오선우,2019,RF,22,27,57,53,5,8,1,1,1,14,4,3,1,0,0,0,0,0,24,0,0.151,0.211,0.264,0.475,0.217,22.9,-0.39,-0.75,129.90037037037038,13.08148148148148,3.0,0.1111111111111111
440,69652,터커,2019,RF,29,95,399,357,50,111,33,0,9,171,50,38,3,0,0,1,0,0,44,12,0.311,0.381,0.479,0.86,0.382,141.4,3.25,0.56,138.65190114068454,19.075285171102678,34.0,0.12927756653992395
441,69727,변우혁,2019,1B,19,29,61,53,7,12,1,0,1,16,2,7,1,0,0,0,0,0,17,3,0.226,0.328,0.302,0.63,0.295,,-0.01,-0.35,133.65562499999996,19.375,5.0,0.15625
442,69737,노시환,2019,1B,18,91,192,177,19,33,8,1,1,46,13,11,2,0,1,1,2,2,72,3,0.186,0.241,0.26,0.501,0.23,36.4,-0.8,-1.52,137.46125,14.99375,19.0,0.2375
443,69766,유장혁,2019,LF,19,38,61,55,10,9,1,0,1,13,4,5,0,0,0,1,3,0,17,0,0.164,0.23,0.236,0.46599999999999997,0.216,27.0,-0.28,-0.38,130.10933333333335,19.343333333333334,0.0,0.0
444,69802,최경모,2019,2B,23,17,16,16,2,1,1,0,0,2,1,0,0,0,0,0,0,0,2,0,0.062,0.062,0.125,0.187,0.08,-69.6,-0.25,-0.05,118.73666666666666,17.625000000000004,0.0,0.0
445,69825,김창평,2019,2B,19,18,53,45,4,8,2,0,0,10,3,4,1,0,3,0,0,0,11,1,0.178,0.26,0.222,0.482,0.23,27.3,-0.23,-0.49,127.8875,18.504166666666666,0.0,0.0
446,69860,김성민,2019,DH,26,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0.25,0.25,0.25,0.5,0.225,,-0.03,-0.07,125.55,18.1,0.0,0.0
447,69901,스몰린스키,2019,RF,30,55,228,205,32,47,14,1,9,90,42,16,5,0,0,2,3,1,31,7,0.229,0.298,0.439,0.737,0.325,98.5,0.64,0.78,131.05820689655172,22.516551724137923,13.0,0.0896551724137931
448,69950,베탄코트,2019,RF,27,53,224,203,23,50,8,0,8,82,29,18,1,0,0,2,1,1,51,1,0.246,0.308,0.404,0.712,0.317,93.5,0.51,-1.58,138.52160305343511,17.61603053435115,30.0,0.22900763358778625
449,70410,김주찬,2019,1B,38,100,363,337,35,101,16,0,3,126,32,17,5,3,1,3,3,1,44,6,0.3,0.34,0.374,0.714,0.318,97.0,0.71,-0.46,135.37849802371534,17.6612648221344,18.0,0.07114624505928854
450,70756,이범호,2019,미정,37,19,31,26,1,6,1,0,1,10,5,3,0,0,0,2,0,0,3,1,0.231,0.29,0.385,0.675,0.293,,0.02,-0.29,136.9625,22.635,1.0,0.05
451,71184,이성우,2019,C,37,54,74,64,2,10,3,0,0,13,6,4,3,0,3,0,0,0,11,2,0.156,0.239,0.203,0.442,0.213,18.9,-0.33,-0.26,125.77,14.063414634146342,1.0,0.024390243902439025
452,71432,박한이,2019,DH,40,30,85,74,6,19,3,0,2,28,13,9,0,0,1,1,0,0,17,0,0.257,0.333,0.378,0.7110000000000001,0.321,,0.1,0.32,135.67478260869566,22.75,3.0,0.06521739130434782
453,71564,이대호,2019,DH,37,135,549,485,48,138,23,1,16,211,88,48,9,4,0,7,0,0,65,19,0.285,0.355,0.435,0.79,0.35,118.3,1.79,0.94,136.28871866295276,17.620055710306406,59.0,0.16434540389972144
454,71752,김태균,2019,DH,37,127,500,433,47,132,21,0,6,171,62,54,5,5,0,8,3,0,94,15,0.305,0.382,0.395,0.777,0.347,121.8,1.9,0.4,139.22395104895097,16.346503496503484,36.0,0.1258741258741259
455,71837,김강민,2019,CF,36,127,460,422,54,114,14,2,8,156,50,31,4,3,0,3,15,8,103,2,0.27,0.324,0.37,0.694,0.31,90.7,1.63,-0.67,130.32607913669054,21.073741007194247,31.0,0.11151079136690648
456,71842,정상호,2019,C,36,22,24,24,1,2,1,0,0,3,2,0,0,0,0,0,0,0,11,3,0.083,0.083,0.125,0.20800000000000002,0.091,-62.6,-0.33,-0.21,125.60166666666667,15.783333333333333,1.0,0.08333333333333333
457,72133,박용택,2019,DH,40,64,215,195,19,55,9,0,1,67,22,18,0,1,0,2,3,1,30,3,0.282,0.34,0.344,0.6839999999999999,0.309,92.7,0.34,-0.85,136.58393103448287,16.139310344827596,21.0,0.14482758620689656
458,72443,최형우,2019,DH,35,136,555,456,65,137,31,1,17,221,86,85,7,6,0,7,0,1,77,13,0.3,0.413,0.485,0.8979999999999999,0.395,150.3,4.16,3.05,140.97331428571428,19.463714285714282,83.0,0.2371428571428572
459,72456,손주인,2019,1B,35,20,35,31,2,6,0,0,1,9,4,2,0,0,2,0,0,1,6,3,0.194,0.242,0.29,0.532,0.243,31.3,-0.27,-0.3,123.8636842105263,18.45789473684211,0.0,0.0
460,72546,문규현,2019,3B,36,40,72,64,7,16,2,0,0,18,10,3,0,0,2,3,0,0,10,1,0.25,0.271,0.281,0.552,0.246,43.9,-0.27,-0.5,129.53333333333333,15.438461538461535,1.0,0.02564102564102564
461,73113,박경수,2019,2B,35,136,489,420,43,104,24,0,10,158,65,55,4,1,4,6,0,1,102,14,0.248,0.336,0.376,0.712,0.322,98.4,2.21,0.3,134.87728813559315,21.7650847457627,41.0,0.13898305084745766
462,73136,이성열,2019,RF,34,129,476,414,60,106,21,1,21,192,85,48,9,1,1,4,8,4,114,7,0.256,0.343,0.464,0.807,0.357,124.7,2.45,1.76,138.8160714285714,16.492063492063505,48.0,0.19047619047619047
463,73153,이대형,2019,미정,35,18,19,14,2,2,1,0,0,3,4,4,0,0,0,1,0,0,5,0,0.143,0.316,0.214,0.53,0.262,58.6,-0.07,-0.1,129.7225,7.949999999999998,0.0,0.0
464,73209,나주환,2019,2B,35,94,245,225,14,50,9,0,3,68,20,12,3,0,4,1,1,2,54,6,0.222,0.27,0.302,0.5720000000000001,0.26,53.0,-0.52,-1.91,127.46679487179487,19.682692307692303,8.0,0.05128205128205128
465,73213,손시헌,2019,SS,38,68,149,135,17,36,4,1,2,48,10,5,5,0,4,0,1,2,23,2,0.267,0.317,0.356,0.673,0.305,81.5,0.38,-0.79,123.3460674157303,20.37640449438202,0.0,0.0
466,73306,지석훈,2019,3B,35,76,169,149,15,34,9,0,2,49,15,10,6,1,2,2,0,1,37,6,0.228,0.299,0.329,0.628,0.284,69.9,-0.07,0.44,133.39770833333333,17.405208333333327,6.0,0.0625
467,74206,김재호,2019,SS,34,130,470,377,51,101,22,0,4,135,48,67,7,3,8,11,3,3,58,10,0.268,0.379,0.358,0.737,0.336,108.2,2.89,-0.2,130.12119453924922,22.03174061433447,21.0,0.07167235494880546
468,74215,윤석민,2019,1B,33,63,178,169,4,39,4,0,2,49,17,7,0,0,0,2,0,0,24,4,0.231,0.258,0.29,0.548,0.247,47.6,-0.67,-1.35,127.13743801652892,19.947107438016527,15.0,0.12396694214876032
469,74339,유한준,2019,DH,38,139,562,501,61,159,19,1,14,222,86,52,4,1,0,5,3,0,61,20,0.317,0.383,0.443,0.8260000000000001,0.368,133.6,3.46,4.09,135.80058974358965,15.309230769230759,41.0,0.10512820512820513
470,74465,박석민,2019,3B,34,112,444,360,49,96,17,1,19,172,74,65,12,2,4,3,1,2,69,17,0.267,0.393,0.478,0.871,0.387,139.3,3.31,1.42,133.3878367346939,19.15510204081633,34.0,0.13877551020408166
471,74540,강민호,2019,C,33,112,393,346,36,81,20,0,13,140,45,33,9,2,2,3,0,0,76,9,0.234,0.315,0.405,0.72,0.32,92.2,1.83,0.46,137.1887155963303,19.02752293577982,34.0,0.1559633027522936
472,74729,최진행,2019,LF,33,45,129,117,10,27,6,0,6,51,19,9,2,0,0,1,0,0,28,3,0.231,0.295,0.436,0.731,0.323,100.5,0.34,0.09,135.71557142857148,23.16,17.0,0.24285714285714285
473,74846,박정권,2019,1B,37,18,37,32,5,6,1,0,1,10,5,5,0,0,0,0,0,0,11,0,0.188,0.297,0.312,0.609,0.284,,-0.03,-0.63,131.9342105263158,29.410526315789472,1.0,0.05263157894736842
474,75125,박병호,2019,1B,33,122,532,432,92,121,22,0,33,242,98,78,13,5,0,9,0,1,117,7,0.28,0.398,0.56,0.9580000000000001,0.414,165.8,5.46,2.21,141.6705882352941,22.76262975778547,81.0,0.28027681660899656
475,75151,정의윤,2019,DH,32,110,419,380,44,107,24,0,13,170,59,30,6,1,0,2,0,0,60,9,0.282,0.342,0.447,0.789,0.35,115.8,1.68,0.47,133.45216494845357,18.820274914089342,32.0,0.1099656357388316
476,75334,오재일,2019,1B,32,130,529,467,76,137,29,1,21,231,102,55,3,1,0,4,2,1,99,5,0.293,0.369,0.495,0.864,0.38,145.1,4.14,4.6,140.31585798816562,23.69615384615384,83.0,0.2455621301775148
477,75566,이원석,2019,3B,32,111,455,395,44,97,20,0,19,174,76,43,8,0,2,7,2,1,73,10,0.246,0.327,0.441,0.768,0.34,104.8,1.98,0.89,133.9028975265017,23.73109540636042,35.0,0.1236749116607774
478,75808,정근우,2019,CF,36,88,305,277,37,77,10,1,3,98,30,20,4,1,3,1,8,5,43,11,0.278,0.334,0.354,0.688,0.311,94.3,0.75,-0.5,132.88435754189942,13.226256983240225,8.0,0.0446927374301676
479,75847,최정,2019,3B,32,141,606,503,86,147,27,0,29,261,99,69,26,6,0,8,3,2,92,4,0.292,0.399,0.519,0.918,0.402,148.9,6.32,3.85,136.67172932330828,24.68245614035089,83.0,0.20802005012531327
480,76100,이병규,2019,DH,35,8,22,19,1,3,2,0,0,5,0,2,1,0,0,0,0,0,7,1,0.158,0.273,0.263,0.536,0.254,52.5,-0.11,-0.27,133.69699999999997,30.17,3.0,0.3
481,76158,최승준,2019,1B,31,10,24,22,2,5,0,0,0,5,0,2,0,0,0,0,0,0,10,1,0.227,0.292,0.227,0.519,0.246,48.1,-0.09,-0.19,142.03272727272727,12.436363636363636,1.0,0.09090909090909093
482,76232,양의지,2019,C,32,118,459,390,61,138,26,0,20,224,68,48,15,4,0,6,4,3,43,13,0.354,0.438,0.574,1.012,0.44,179.8,6.69,1.88,138.34457413249214,20.01892744479497,66.0,0.2082018927444795
483,76249,민병헌,2019,CF,32,101,420,369,52,112,24,2,9,167,43,42,5,0,1,3,13,6,55,9,0.304,0.379,0.453,0.8320000000000001,0.371,133.4,3.53,0.1,135.43082089552246,16.858208955223894,29.0,0.1082089552238806
484,76267,최주환,2019,2B,31,87,325,285,27,79,13,0,4,104,47,28,1,0,0,11,0,0,35,10,0.277,0.332,0.365,0.6970000000000001,0.311,95.2,0.75,-0.87,137.5480334728033,21.966527196652727,29.0,0.1213389121338912
485,76290,김현수,2019,LF,31,140,595,526,75,160,37,0,11,230,82,54,6,9,0,9,3,1,52,11,0.304,0.37,0.437,0.8069999999999999,0.354,125.8,3.57,3.29,140.69269035533,17.074111675126918,72.0,0.18274111675126906
486,76313,황재균,2019,3B,31,124,506,447,78,127,16,3,20,209,67,52,2,2,0,5,10,7,70,10,0.284,0.358,0.468,0.8260000000000001,0.364,130.2,4.05,2.18,133.21413994169086,21.020699708454803,46.0,0.13411078717201164
487,76368,유재신,2019,LF,31,71,59,51,17,13,2,1,0,17,6,6,0,0,1,1,4,3,12,1,0.255,0.328,0.333,0.661,0.3,80.1,-0.08,0.11,125.18885714285713,19.00571428571429,0.0,0.0
488,76509,김문호,2019,CF,32,51,109,103,6,25,7,0,0,32,4,4,0,0,1,1,2,0,30,1,0.243,0.269,0.311,0.5800000000000001,0.259,55.1,-0.07,-1.1,131.32709090909088,15.394545454545451,2.0,0.03636363636363636
489,76720,정범모,2019,C,32,25,45,40,4,9,1,0,2,16,4,3,0,0,2,0,1,1,15,0,0.225,0.279,0.4,0.679,0.303,,0.12,0.68,129.98347826086953,27.66956521739131,4.0,0.17391304347826084
490,76753,송광민,2019,3B,36,122,486,454,50,119,21,0,7,161,51,21,3,0,3,5,8,2,91,18,0.262,0.296,0.355,0.651,0.291,80.0,1.04,-1.6,138.33215053763436,14.405017921146948,33.0,0.11827956989247312
491,76802,김성현,2019,SS,32,144,472,426,45,105,16,2,1,128,34,33,2,0,8,3,6,2,43,15,0.246,0.302,0.3,0.602,0.275,66.1,0.5,-1.99,126.77868656716421,16.400597014925367,0.0,0.0
492,76812,이재원,2019,C,31,139,502,451,33,121,19,0,12,176,75,34,9,2,1,7,1,0,59,16,0.268,0.327,0.39,0.7170000000000001,0.32,95.9,2.66,0.43,133.8608963585434,16.7201680672269,27.0,0.07563025210084033
493,76849,이명기,2019,RF,31,139,547,484,62,142,17,3,2,171,35,48,4,2,7,4,14,4,66,12,0.293,0.359,0.353,0.712,0.323,98.5,2.45,-1.33,129.56864353312307,13.914826498422705,12.0,0.03785488958990536
494,76869,김재현,2019,CF,31,83,49,42,29,12,2,1,0,16,2,4,0,0,3,0,13,6,11,0,0.286,0.348,0.381,0.729,0.328,,0.13,0.45,122.11125,27.137500000000006,0.0,0.0
495,77243,허도환,2019,C,34,56,93,79,3,10,3,0,1,16,6,5,3,0,4,2,0,1,18,3,0.127,0.202,0.203,0.405,0.192,0.9,-0.65,-0.53,129.86750000000004,15.580769230769226,1.0,0.019230769230769232
496,77248,오재원,2019,2B,34,98,204,177,30,29,8,1,3,48,18,25,0,0,2,0,6,2,50,3,0.164,0.267,0.271,0.538,0.253,51.4,-0.3,-1.55,137.5754736842105,22.992631578947364,16.0,0.16842105263157894
497,77463,채태인,2019,1B,36,59,182,167,11,42,11,0,5,68,29,11,2,1,0,2,0,0,45,5,0.251,0.302,0.407,0.709,0.312,91.5,0.25,-0.44,137.589595959596,20.402020202020207,14.0,0.1414141414141414
498,77532,손아섭,2019,RF,31,134,568,512,78,151,22,1,10,205,63,52,1,1,1,2,12,8,92,6,0.295,0.36,0.4,0.76,0.342,113.9,2.75,1.7,135.23349999999988,14.955999999999996,37.0,0.12333333333333335
499,77564,김민성,2019,3B,30,107,401,361,44,94,16,0,8,134,50,30,4,0,5,1,2,1,75,12,0.26,0.323,0.371,0.694,0.314,94.6,1.66,0.43,134.4528099173553,19.914049586776862,29.0,0.11983471074380166
500,77654,이준수,2019,C,31,32,49,36,3,7,1,0,0,8,3,9,1,0,3,0,0,0,11,1,0.194,0.37,0.222,0.592,0.298,,0.03,-0.04,122.96210526315788,20.236842105263158,0.0,0.0
501,78122,김태군,2019,C,29,18,28,22,0,4,0,0,0,4,1,4,2,0,0,0,0,0,8,1,0.182,0.357,0.182,0.5389999999999999,0.281,,0.08,-0.07,119.03909090909089,4.5,0.0,0.0
